Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight
1447264568.7,2015-03-25,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699694,PLANT03,PORT09,5313,5.4419913954
1447214823.7,2014-10-04,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699694,PLANT03,PORT09,2775,2.7209956977
1447308838.7,2013-08-17,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699665,PLANT03,PORT09,1228,0.358449758
1447214825.7,2014-08-25,PORT04,V44_3,0,CRF,0,0,V5555555_12,1698930,PLANT03,PORT09,1192,2.77809112893333
1447414290.7,2015-02-23,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699792,PLANT03,PORT09,2788,1.86045082285107
1447286498.7,2014-08-04,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699794,PLANT03,PORT09,1913,3.16236837154616
1447328084.7,2013-11-30,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699557,PLANT03,PORT09,688,1.52296964265719
1447214824.7,2014-02-11,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699557,PLANT03,PORT09,737,1.52296964265719
1447350347.7,2014-06-15,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699670,PLANT03,PORT09,2038,5.04780008800114
1447371475.7,2013-08-14,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699540,PLANT03,PORT09,3453,5.74349840044939
1447235002.7,2014-01-04,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699372,PLANT03,PORT09,1134,0.789763276619048
1447237185.7,2013-05-16,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699372,PLANT03,PORT09,1982,1.5795265532381
1447329263.7,2013-07-15,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699539,PLANT03,PORT09,3030,8.71723053403937
1447329262.7,2014-04-20,PORT04,V44_3,0,CRF,0,0,V5555555_12,1699539,PLANT03,PORT09,2075,5.81148702269291
1447305654.7,2013-12-19,PORT04,V44_3,2,CRF,3,0,V55555_2,1672347,PLANT08,PORT09,744,5.00101215434982
1447390850.7,2015-05-05,PORT05,V44_3,2,CRF,3,0,V55555_2,1684170,PLANT04,PORT09,348,2.1011073223608
1447385217.7,2014-12-08,PORT09,V444_0,0,DTP,0,0,V55555_4,1692724,PLANT16,PORT09,332,1.02314288374747
1447337778.7,2013-09-17,PORT09,V444_0,0,DTP,0,0,V55555_4,1692724,PLANT16,PORT09,358,0.613885730248485
1447406947.7,2014-04-03,PORT09,V444_0,0,DTP,3,0,V555555_6,1692722,PLANT16,PORT09,409,37.0419561164484
1447154164.7,2014-10-19,PORT09,V444_0,0,DTP,3,0,V555555_6,1692722,PLANT16,PORT09,438,42.8306672676233
1447163388.7,2014-10-15,PORT09,V444_0,0,DTP,3,0,V555555_6,1692722,PLANT16,PORT09,824,133.224268709919
1447213716.7,2015-03-07,PORT09,V444_0,0,DTP,3,0,V555555_6,1692722,PLANT16,PORT09,378,20.3096892093991
1447153522.7,2014-05-16,PORT09,V444_0,0,DTP,3,0,V555555_6,1692722,PLANT16,PORT09,501,58.7742230234977
1447368703.7,2015-06-07,PORT09,V444_0,0,DTP,3,0,V555555_6,1692722,PLANT16,PORT09,421,26.8871115117489
1447213717.7,2014-11-22,PORT09,V444_0,0,DTP,3,0,V555555_6,1692722,PLANT16,PORT09,288,11.1548446046995
1447213715.7,2014-12-21,PORT09,V444_0,0,DTP,3,0,V555555_6,1692722,PLANT16,PORT09,322,22.3096892093991
1447157081.7,2014-04-11,PORT09,V444_0,0,DTP,3,0,V555555_6,1692737,PLANT16,PORT09,303,11.6624602402717
1447217764.7,2014-07-30,PORT09,V444_0,0,DTP,3,0,V555555_6,1692737,PLANT16,PORT09,409,37.9873807208152
1447157082.7,2015-02-19,PORT09,V444_0,0,DTP,3,0,V555555_6,1692723,PLANT16,PORT09,334,1.65465742748083
1447402533.7,2014-01-21,PORT09,V444_0,0,DTP,3,0,V555555_6,1692723,PLANT16,PORT09,340,6.61862970992332
1447380110.7,2014-08-30,PORT09,V444_0,0,DTP,3,0,V555555_6,1692723,PLANT16,PORT09,366,6.61862970992332
1447329988.7,2014-06-20,PORT09,V444_0,0,DTP,3,0,V555555_6,1692723,PLANT16,PORT09,320,12.2372594198466
1447326023.7,2013-05-21,PORT09,V444_0,0,DTP,3,0,V555555_6,1692656,PLANT16,PORT09,371,17.1852601578784
1447170963.7,2014-04-09,PORT09,V444_0,0,DTP,3,0,V555555_6,1692656,PLANT16,PORT09,281,4.85557804736351
1447149896.7,2014-10-03,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,357,4.79190396776316
1447235369.7,2014-11-29,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,378,9.58380793552632
1447157035.7,2014-12-07,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,377,4.79190396776316
1447296346.7,2013-08-07,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,366,9.58380793552632
1447296344.7,2014-04-07,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,281,1.91676158710526
1447157048.7,2014-08-16,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,286,4.79190396776316
1447157060.7,2014-12-18,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,338,4.79190396776316
1447157034.7,2015-04-11,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,334,4.79190396776316
1447157047.7,2014-07-01,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,377,4.79190396776316
1447204449.7,2013-10-15,PORT09,V444_0,0,DTP,3,0,V555555_6,1692708,PLANT16,PORT09,303,4.79190396776316
1447368715.7,2014-01-08,PORT09,V444_0,0,DTP,3,0,V555555_6,1692731,PLANT16,PORT09,333,1.49
1447358789.7,2013-11-11,PORT09,V444_0,0,DTP,3,0,V555555_6,1686435,PLANT16,PORT09,304,527.534472436087
1447281732.7,2013-10-19,PORT09,V444_0,0,DTP,3,0,V555555_6,1686435,PLANT16,PORT09,333,2338.40512596239
1447281737.7,2015-04-27,PORT09,V444_0,0,DTP,3,0,V555555_6,1696533,PLANT16,PORT09,370,749.4
1447385610.7,2014-06-16,PORT09,V444_0,0,DTP,3,0,V555555_6,1696533,PLANT16,PORT09,318,360.8
1447217765.7,2015-05-06,PORT09,V444_0,0,DTP,3,0,V555555_6,1691393,PLANT16,PORT09,402,68.0352758951333
1447164685.7,2014-10-24,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680246,PLANT12,PORT09,263,2.54355595543832
1447351503.7,2013-06-14,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680245,PLANT12,PORT09,307,6.58550724637681
1447351504.7,2014-04-08,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680245,PLANT12,PORT09,259,6.58550724637681
1447184437.7,2013-08-30,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1666957,PLANT12,PORT09,259,0.534782608695652
1447184436.7,2014-03-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1689457,PLANT12,PORT09,315,1.67118724961837
1447331094.7,2015-01-07,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1689457,PLANT12,PORT09,299,0.835593624809186
1447184438.7,2014-06-09,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1666994,PLANT12,PORT09,318,1.109599095183
1447149016.7,2014-07-05,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,282,2.05769398318646
1447206034.7,2014-01-09,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,345,3.0865409747797
1447180382.7,2014-06-19,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,382,11.3173169075255
1447180378.7,2013-06-25,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,256,2.05769398318646
1447306323.7,2014-03-30,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,280,4.11538796637293
1447185552.7,2014-10-18,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,336,1.02884699159323
1447180387.7,2013-07-29,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,301,3.0865409747797
1447185555.7,2013-12-07,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,287,1.02884699159323
1447180383.7,2013-12-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,328,1.02884699159323
1447283489.7,2013-11-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,295,1.02884699159323
1447226770.7,2013-10-28,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,248,2.05769398318646
1447226775.7,2013-05-25,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,310,1.02884699159323
1447206024.7,2013-08-19,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,265,1.02884699159323
1447180377.7,2014-06-23,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,366,7.20192894115262
1447306339.7,2014-10-12,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,292,1.02884699159323
1447226772.7,2015-02-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,265,2.05769398318646
1447180375.7,2014-11-23,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,383,12.375010890712
1447283487.7,2015-05-07,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,338,1.02884699159323
1447149061.7,2014-10-31,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,321,2.05769398318646
1447226774.7,2015-03-18,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,289,3.86052170820333
1447211577.7,2014-08-15,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,332,15.4420868328133
1447248519.7,2014-08-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,330,3.86052170820333
1447165172.7,2013-10-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,311,3.86052170820333
1447266596.7,2014-10-05,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,295,3.86052170820333
1447283486.7,2014-09-21,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,292,3.86052170820333
1447165165.7,2014-01-23,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,273,3.86052170820333
1447283488.7,2015-03-03,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,305,3.86052170820333
1447226769.7,2013-09-09,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,286,3.86052170820333
1447226768.7,2015-01-27,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,351,3.86052170820333
1447165168.7,2013-08-29,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,443,25.16313024922
1447149039.7,2014-01-14,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,416,27.8841736656267
1447226771.7,2014-12-09,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,319,3.86052170820333
1447248540.7,2014-08-17,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,287,3.86052170820333
1447306338.7,2015-04-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,337,3.86052170820333
1447206030.7,2013-12-05,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,271,3.86052170820333
1447149015.7,2015-01-05,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,311,3.86052170820333
1447206033.7,2013-06-11,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,300,3.86052170820333
1447183257.7,2013-09-01,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,330,3.86052170820333
1447185557.7,2015-05-24,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,297,3.86052170820333
1447149075.7,2013-08-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,301,3.86052170820333
1447187812.7,2013-08-12,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,282,3.86052170820333
1447323622.7,2015-04-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,346,7.72104341640666
1447226776.7,2013-11-24,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,346,3.86052170820333
1447306321.7,2014-04-21,PORT04,V444_0,2,DTP,0,0,V5555_33,1674635,PLANT12,PORT09,322,3.86052170820333
1447323623.7,2013-08-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,325,1.49682424232237
1447206031.7,2014-11-01,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,290,1.49682424232237
1447165169.7,2013-12-30,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,337,4.49047272696712
1447149076.7,2014-11-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,285,2.99364848464475
1447206023.7,2013-09-29,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,252,2.99364848464475
1447224213.7,2014-06-14,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,305,4.49047272696712
1447367720.7,2013-08-20,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,320,1.49682424232237
1447306322.7,2015-06-04,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,328,1.49682424232237
1447407246.7,2013-09-27,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,288,1.49682424232237
1447248520.7,2013-09-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,308,10.974593938579
1447165166.7,2015-06-03,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,299,1.49682424232237
1447243894.7,2015-03-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,275,1.49682424232237
1447280056.7,2014-04-22,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,312,1.49682424232237
1447226777.7,2014-03-11,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,302,1.49682424232237
1447274948.7,2014-12-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1675810,PLANT12,PORT09,328,1.49682424232237
1447161480.7,2014-08-22,PORT04,V444_0,2,DTP,0,0,V555555_24,1682594,PLANT12,PORT09,251,6.57413793103448
1447201447.7,2013-07-25,PORT04,V444_0,2,DTP,0,0,V555555_24,1685329,PLANT12,PORT09,271,1.25227272727273
1447243154.7,2015-02-07,PORT04,V444_0,2,DTP,0,0,V555555_24,1685332,PLANT12,PORT09,315,1.6
1447265487.7,2014-05-23,PORT04,V444_0,2,DTP,3,0,V55555_2,1621717,PLANT12,PORT09,355,23.1931818181818
1447164688.7,2014-09-28,PORT04,V444_0,2,DTP,3,0,V555555555_3,1680249,PLANT12,PORT09,280,1.08216137440148
1447305601.7,2013-05-27,PORT04,V444_0,2,DTP,3,0,V555555555_3,1682594,PLANT12,PORT09,692,282.965517241379
1447149216.7,2013-05-22,PORT04,V444_0,2,DTP,3,0,V555555555_3,1671247,PLANT12,PORT09,295,1.66792434370506
1447174176.7,2013-11-15,PORT04,V444_0,2,DTP,3,0,V555555555_3,1685952,PLANT12,PORT09,275,0.828571428571429
1447189289.7,2014-11-25,PORT04,V444_0,2,DTP,3,0,V555555555_3,1685952,PLANT12,PORT09,321,1.6
1447191612.7,2013-10-06,PORT04,V444_0,2,DTP,3,0,V555555555_3,1685963,PLANT12,PORT09,353,8.24
1447305600.7,2014-10-29,PORT04,V444_0,2,DTP,3,0,V555555555_3,1685963,PLANT12,PORT09,301,1.9
1447183328.7,2013-09-25,PORT04,V444_0,2,DTP,3,0,V555555555_3,1677229,PLANT12,PORT09,324,3.09393939393939
1447223074.7,2014-07-22,PORT04,V444_0,2,DTP,3,0,V555555555_3,1650400,PLANT12,PORT09,366,27.9047619047619
1447384224.7,2013-06-21,PORT04,V444_0,2,DTP,3,0,V555555555_3,1650400,PLANT12,PORT09,405,33
1447162330.7,2014-10-11,PORT04,V444_0,2,DTP,3,0,V555555555_3,1655985,PLANT12,PORT09,297,1.04455556711363
1447280295.7,2014-02-12,PORT04,V444_0,2,DTP,3,0,V555555555_3,1655985,PLANT12,PORT09,261,0.522277783556813
1447365217.7,2015-03-14,PORT04,V444_0,2,DTP,3,0,V555555555_3,1685333,PLANT12,PORT09,319,2.1
1447411403.7,2014-06-06,PORT04,V444_0,2,DTP,3,0,V555555555_3,1685333,PLANT12,PORT09,341,4.2
1447269361.7,2013-11-23,PORT04,V444_0,2,DTP,3,0,V555555555_3,1617826,PLANT12,PORT09,344,7.39515151515152
1447174177.7,2014-12-28,PORT04,V444_0,2,DTP,3,0,V555555555_3,1617826,PLANT12,PORT09,264,3.69757575757576
1447402011.7,2013-07-22,PORT04,V444_0,2,DTP,3,0,V555555555_3,1617826,PLANT12,PORT09,440,38.9757575757576
1447168780.7,2013-10-18,PORT04,V444_0,2,DTP,3,0,V555555555_3,1617826,PLANT12,PORT09,1321,170.878787878788
1447419530.7,2014-08-01,PORT04,V444_0,2,DTP,3,0,V555555555_3,1666958,PLANT12,PORT09,301,5.02416974169742
1447185060.7,2013-11-18,PORT04,V444_0,2,DTP,3,0,V555555555_3,1689460,PLANT12,PORT09,352,14
1447278345.7,2014-02-28,PORT04,V444_0,2,DTP,3,0,V55555555_5,1682594,PLANT12,PORT09,333,12.148275862069
1447215295.7,2015-03-13,PORT04,V444_0,2,DTP,3,0,V55555555_5,1656969,PLANT12,PORT09,310,6.65170060879768
1447378364.7,2013-10-24,PORT04,V444_0,2,DTP,3,0,V55555555_5,1671248,PLANT12,PORT09,329,1.69025722538725
1447188339.7,2015-01-02,PORT04,V444_0,2,DTP,3,0,V55555555_5,1671246,PLANT12,PORT09,287,0.744444444444444
1447356535.7,2013-11-03,PORT04,V444_0,2,DTP,3,0,V55555555_5,1671246,PLANT12,PORT09,289,5.4
1447340567.7,2014-03-24,PORT04,V444_0,2,DTP,3,0,V55555555_5,1671247,PLANT12,PORT09,327,3.33584868741012
1447266630.7,2015-04-16,PORT04,V444_0,2,DTP,3,0,V55555555_5,1685952,PLANT12,PORT09,332,2.5
1447180514.7,2014-09-16,PORT04,V444_0,2,DTP,3,0,V55555555_5,1677229,PLANT12,PORT09,310,4.3
1447170779.7,2013-07-16,PORT04,V444_0,2,DTP,3,0,V55555555_5,1677229,PLANT12,PORT09,253,4.2
1447305604.7,2014-09-19,PORT04,V444_0,2,DTP,3,0,V55555555_5,1677229,PLANT12,PORT09,352,8.4
1447362562.7,2014-07-13,PORT04,V444_0,2,DTP,3,0,V55555555_5,1677229,PLANT12,PORT09,343,23
1447356536.7,2015-04-12,PORT04,V444_0,2,DTP,3,0,V55555555_5,1637055,PLANT12,PORT09,240,1.75264417730378
1447340520.7,2015-01-10,PORT04,V444_0,2,DTP,3,0,V55555555_5,1650404,PLANT12,PORT09,295,0.967463637337505
1447378362.7,2014-12-22,PORT04,V444_0,2,DTP,3,0,V55555555_5,1650404,PLANT12,PORT09,236,0.967463637337505
1447291995.7,2014-06-02,PORT04,V444_0,2,DTP,3,0,V55555555_5,1650404,PLANT12,PORT09,317,2.90239091201252
1447335260.7,2015-04-18,PORT04,V444_0,2,DTP,3,0,V55555555_5,1686657,PLANT12,PORT09,281,0.679784366576819
1447289237.7,2014-09-22,PORT04,V444_0,2,DTP,3,0,V55555555_5,1621717,PLANT12,PORT09,386,31.5909090909091
1447215296.7,2014-07-28,PORT04,V444_0,2,DTP,3,0,V55555555_5,1621717,PLANT12,PORT09,317,11.6
1447266614.7,2014-10-13,PORT04,V444_0,2,DTP,3,0,V55555555_5,1655985,PLANT12,PORT09,348,1.74092594518938
1447297884.7,2015-04-09,PORT04,V444_0,2,DTP,3,0,V55555555_5,1655985,PLANT12,PORT09,335,0.261138891778407
1447335259.7,2014-02-21,PORT04,V444_0,2,DTP,3,0,V55555555_5,1685329,PLANT12,PORT09,251,2.1
1447191264.7,2015-05-20,PORT04,V444_0,2,DTP,3,0,V55555555_5,1617826,PLANT12,PORT09,1289,184.878787878788
1447373244.7,2013-06-29,PORT04,V444_0,2,DTP,3,0,V55555555_5,1617826,PLANT12,PORT09,1317,180.878787878788
1447151467.7,2013-07-18,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666957,PLANT12,PORT09,277,4.2
1447329779.7,2014-02-20,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666957,PLANT12,PORT09,321,17.8
1447323092.7,2014-09-09,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666958,PLANT12,PORT09,873,182.894280442804
1447419526.7,2014-09-14,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666958,PLANT12,PORT09,250,3.34944649446494
1447387290.7,2013-08-24,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666958,PLANT12,PORT09,340,14.3977859778598
1447368583.7,2014-11-12,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666958,PLANT12,PORT09,654,144.977859778598
1447391565.7,2015-05-31,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666958,PLANT12,PORT09,310,1.67472324723247
1447348677.7,2015-05-30,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666958,PLANT12,PORT09,416,43.85
1447215297.7,2014-02-03,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666958,PLANT12,PORT09,420,52.8
1447221456.7,2014-07-19,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689457,PLANT12,PORT09,325,0.835593624809186
1447168067.7,2014-07-26,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689457,PLANT12,PORT09,309,0.835593624809186
1447340519.7,2013-08-28,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689457,PLANT12,PORT09,324,1.6
1447378365.7,2013-05-31,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689457,PLANT12,PORT09,272,2.1
1447265428.7,2013-12-06,PORT04,V444_0,2,DTP,0,0,V55555555_5,1689460,PLANT12,PORT09,1140,278.147192716237
1447201558.7,2013-05-14,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689460,PLANT12,PORT09,834,191.764795144158
1447248904.7,2014-11-18,PORT04,V444_0,2,DTP,0,0,V55555555_5,1689460,PLANT12,PORT09,728,117
1447151466.7,2015-01-04,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689460,PLANT12,PORT09,762,137
1447243255.7,2013-11-25,PORT04,V444_0,2,DTP,0,0,V55555555_5,1689460,PLANT12,PORT09,667,102.5
1447225217.7,2015-01-12,PORT04,V444_0,2,DTP,0,0,V55555555_5,1689460,PLANT12,PORT09,761,138.4
1447266633.7,2013-09-30,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666959,PLANT12,PORT09,305,11.2
1447168066.7,2015-04-30,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689461,PLANT12,PORT09,265,1.08
1447221454.7,2013-09-08,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689461,PLANT12,PORT09,311,2
1447188340.7,2013-07-11,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666992,PLANT12,PORT09,333,0.627010105198514
1447168065.7,2014-04-16,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666992,PLANT12,PORT09,310,1.25402021039703
1447221455.7,2015-04-19,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666992,PLANT12,PORT09,299,1.25402021039703
1447188342.7,2013-08-21,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666992,PLANT12,PORT09,269,0.627010105198514
1447378363.7,2013-10-03,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666992,PLANT12,PORT09,296,2.50804042079405
1447265473.7,2014-11-21,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666994,PLANT12,PORT09,237,1.109599095183
1447305603.7,2014-08-26,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666994,PLANT12,PORT09,432,75.9047429965287
1447225216.7,2013-06-03,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666994,PLANT12,PORT09,517,119.9599095183
1447323091.7,2013-08-23,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666994,PLANT12,PORT09,947,325.955307291699
1447297885.7,2014-06-08,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666994,PLANT12,PORT09,347,39.0619705934473
1447407054.7,2014-11-19,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666994,PLANT12,PORT09,766,259.399773795749
1447151465.7,2015-04-26,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666994,PLANT12,PORT09,742,268.536589177638
1447265427.7,2014-09-12,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666994,PLANT12,PORT09,560,175.439864277449
1447265470.7,2014-11-11,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666994,PLANT12,PORT09,250,2.77399773795749
1447188341.7,2014-03-23,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666994,PLANT12,PORT09,286,0.554799547591498
1447354035.7,2013-07-10,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666994,PLANT12,PORT09,606,181.439864277449
1447325992.7,2013-08-26,PORT04,V444_0,2,DTP,0,0,V55555555_5,1666994,PLANT12,PORT09,785,259.324195058948
1447291996.7,2014-05-18,PORT04,V444_0,2,DTP,3,0,V55555555_5,1666994,PLANT12,PORT09,260,0.554799547591498
1447180538.7,2014-10-17,PORT04,V444_0,2,DTP,3,0,V555555_6,1656944,PLANT12,PORT09,251,1.9
1447162301.7,2014-09-13,PORT04,V444_0,2,DTP,3,0,V555555_6,1621719,PLANT12,PORT09,319,4.7
1447162298.7,2014-07-16,PORT04,V444_0,2,DTP,3,0,V555555_6,1617714,PLANT12,PORT09,374,13.0666666666667
1447293336.7,2014-04-06,PORT04,V444_0,2,DTP,3,0,V555555_6,1617714,PLANT12,PORT09,327,6.4
1447402010.7,2014-07-06,PORT04,V444_0,2,DTP,3,0,V555555_6,1617826,PLANT12,PORT09,271,3.69757575757576
1447327862.7,2013-11-05,PORT04,V444_0,2,DTP,3,0,V555555_6,1617826,PLANT12,PORT09,289,3.3
1447206053.7,2013-06-30,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687353,PLANT12,PORT09,312,5.48623188405797
1447306313.7,2015-02-17,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687353,PLANT12,PORT09,397,20.9449275362319
1447165207.7,2014-09-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687353,PLANT12,PORT09,353,5.48623188405797
1447226799.7,2013-05-28,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687353,PLANT12,PORT09,323,11.9724637681159
1447174175.7,2014-05-12,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687353,PLANT12,PORT09,405,35.4036231884058
